,P,EFFECTSIZE,TF,FDR,SNP,GENE
57,0.2805515600265545,-0.049691373333333066,MAFF,0.40439864508332185,,MAFF
58,0.8286601101029069,0.06265822361904766,AR,0.8898363598420476,,AR
59,0.2987039729626461,0.13588704295238108,NR2F6,0.41923364626336296,,NR2F6
60,0.27466222435662035,-0.016148743809523802,ZBTB7C,0.40133293056675123,,ZBTB7C
61,0.00843678043592318,0.10694263285714278,NFYB,0.029029782145112017,,NFYB
62,0.004447629654223263,-0.19371656257142844,THAP1,0.018726861701992687,,THAP1
63,4.936211095914574e-07,-0.21724419066666667,TEAD3,5.265291835642213e-05,,TEAD3
64,1.9596266847668016e-06,-0.18944231752380952,RBPJ,8.958293416076808e-05,,RBPJ
65,0.04014787713874827,0.16179278076190484,FOXA3,0.09516533840295886,,FOXA3
66,0.00024943879559997847,-0.18907419428571426,ZNF274,0.0024188004421816095,,ZNF274
67,0.06718515695492613,0.05256321566666655,ARID5B,0.13029848621561432,,ARID5B
68,0.006488816616298288,-0.10516150852380957,TGIF1,0.02414443392110991,,TGIF1
69,0.051873382052774815,0.07035575680380954,PAX5,0.11066321504591961,,PAX5
70,0.7004702199378093,-0.10873486569333335,GLI1,0.7920511320851554,,GLI1
71,0.003900009628362679,-0.15570816526190484,BCL11A,0.017095932617480238,,BCL11A
72,0.006648766158274557,-0.17418546462380952,BACH2,0.024177331484634752,,BACH2
73,3.6726481163485056e-06,0.1570941127438095,TFDP1,0.0001469059246539402,,TFDP1
74,0.0012502987770687613,0.14821726704761895,ESR2,0.007694146320423146,,ESR2
75,0.05725562663757625,-0.16836728519047628,ELK3,0.11820516467112517,,ELK3
76,0.46163196570898624,0.01952710977238095,RFX2,0.5725667791739364,,RFX2
77,0.03237689155976077,0.1508212246666667,FOXK1,0.08222702618351942,,FOXK1
78,0.7935642489045626,0.06388386114285727,RARG,0.8608154564388475,,RARG
79,0.05914353591900225,-0.22241134523809514,TBX2,0.12054733435720205,,TBX2
80,0.4576584127399653,0.04151514358809523,NR4A1,0.5698470508824471,,NR4A1
81,0.4303597920182353,0.037353503904762,TEAD4,0.540059346846413,,TEAD4
82,0.12235546330817057,-0.10017532163809524,E4F1,0.21279211010116622,,E4F1
83,0.06107966107447643,0.1061158196,ERG,0.12370564268248391,,ERG
84,0.004683903415607632,0.22570157577142863,STAT1,0.018972773329043572,,STAT1
85,0.16309459885087182,0.05000031104761926,PBX1,0.2649252367120761,,PBX1
86,0.03481977165319719,0.058908648904761995,HIVEP2,0.08571020714633154,,HIVEP2
87,0.7343518906390799,-0.001818211333333264,FOXP2,0.8159465451545332,,FOXP2
88,0.02686805094555161,0.1513991492857143,BCL6B,0.06878221042061212,,BCL6B
89,0.14539913433223017,0.18092644009523795,REL,0.24107628490317956,,REL
90,0.03481977165319719,0.1641505113666667,HOXA9,0.08571020714633154,,HOXA9
91,0.510708870378003,-0.0015017648095238534,ENO1,0.6190410550036402,,ENO1
92,0.38212257373488584,-0.037801529428571456,TCF3,0.5032066814615781,,TCF3
93,0.09643797601955505,-0.11835072000000008,CEBPA,0.17634372757861494,,CEBPA
94,0.11425210868623087,0.07504098790476199,ARX,0.20199267834029766,,ARX
95,0.510708870378003,-0.0749255546190476,THRB,0.6190410550036402,,THRB
96,0.593363054250761,-0.02567829380952369,RARB,0.6955171331877051,,RARB
97,0.11268046679451049,-0.04974462909523797,NR4A2,0.20032082985690755,,NR4A2
98,0.016006461246450096,0.19041385104761904,SPDEF,0.04742655184133362,,SPDEF
