,P,EFFECTSIZE,TF,FDR,SNP,GENE
209,0.4553455293014328,-0.013203154352941227,ZNF333,0.5782165451446766,,ZNF333
210,7.254121178590147e-05,0.1861524460900404,ZBTB33,0.0005398415760811272,,ZBTB33
211,0.009452744134712966,-0.06300856369833296,XBP1,0.025634560365323293,,XBP1
212,0.0803311039702822,0.04030732508373326,MEF2D,0.14858932526294974,,MEF2D
213,0.031211574808660575,0.08383574963557021,FOXI1,0.0703359432307844,,FOXI1
214,0.6070118018098374,-0.030042963805478884,CTCF,0.7161334447888903,,CTCF
215,0.7177181896980218,0.009529959601295407,HOXB3,0.80024327771208,,HOXB3
216,0.018125647792499068,-0.07674869921692498,STAT5B,0.0442763915541962,,STAT5B
217,0.36068426360832095,0.00787715273629222,TBX21,0.4809701181375508,,TBX21
218,0.08770675115328593,-0.04492112658074959,HOMEZ,0.15506165949752207,,HOMEZ
219,0.362230620222343,0.03447820660225952,MZF1,0.4809701181375508,,MZF1
220,0.0002031794598999963,0.18167949808923337,NFIL3,0.0011351200680322557,,NFIL3
221,0.1214036127608314,0.07661734707241452,EGR3,0.1972038379871373,,EGR3
222,0.8004512622938257,0.03722008241960051,KLF3,0.865352715993325,,KLF3
223,0.00020795460811911043,-0.15438771398598428,HOXB5,0.0011351200680322557,,HOXB5
224,0.2041937036855368,0.06094161719409641,NR5A2,0.30111513907544596,,NR5A2
225,0.0006236391292741793,-0.12920593406880426,CEBPB,0.0029347723730549615,,CEBPB
226,0.022390022619845584,0.04720286632147165,ZNF784,0.05307264621000435,,ZNF784
227,0.672126524048672,-0.004841668083881978,PKNOX1,0.770897805360484,,PKNOX1
228,0.027501172452244184,0.0478345843767255,HOXA1,0.0633120516886197,,HOXA1
229,0.0005972152307586078,0.14936755052049266,TET1,0.0028523712513843953,,TET1
230,0.04792662743984485,-0.12059137560857935,GLI3,0.09958779727759969,,GLI3
231,0.2259292368896837,0.034324611261414395,MSC,0.3242033892587389,,MSC
232,0.21814134698425014,-0.05736568123903163,PLAGL1,0.3144379776349552,,PLAGL1
233,0.0009154098217614345,0.19108828562539826,NR2F1,0.0041257907459670284,,NR2F1
234,2.1950255119369493e-05,0.1169765549277978,MYBL2,0.00025416813161720995,,MYBL2
235,0.08662079946604687,-0.06261170314329995,ZEB1,0.15506165949752207,,ZEB1
236,0.9648353803664886,-0.005287454219579546,ZBTB49,0.9770484864470771,,ZBTB49
237,0.0343315063234959,0.0971960250564451,ELF5,0.07576608292081854,,ELF5
238,0.8347007585731486,0.0027102175886600244,USF2,0.8993408846579379,,USF2
239,0.002216257612096508,0.1867727481977065,ELF2,0.00864881019354735,,ELF2
240,0.7531531956900821,-0.017685830912295614,RELA,0.8253733651398161,,RELA
241,0.0763479233280268,0.07451546102781914,ZNF143,0.1437137380292269,,ZNF143
242,0.003583712326561545,0.12437882605969416,NFKB2,0.012331053166663379,,NFKB2
243,0.3036267109242651,0.03781802953705671,REST,0.4206084307175966,,REST
