,P,EFFECTSIZE,TF,FDR,SNP,GENE
0,0.16790477616322236,-0.05768135615238096,CDC5L,0.9995014638442844,,CDC5L
1,0.3043632126557846,0.07380081450680265,PPARG,0.9995014638442844,,PPARG
2,0.016069694786564316,-0.11045858145578225,HOXB8,0.9995014638442844,,HOXB8
3,0.10546990253508289,-0.14369623668367337,NFATC1,0.9995014638442844,,NFATC1
4,0.8591109656517462,0.005132276442176897,OVOL1,0.9995014638442844,,OVOL1
5,0.6337837077002136,-0.0565570944557825,ZNF219,0.9995014638442844,,ZNF219
6,0.691122404397345,0.029331181071428514,TBX1,0.9995014638442844,,TBX1
7,0.5290367170926837,-0.02597367744897955,NFATC2,0.9995014638442844,,NFATC2
8,0.3297931927439379,0.07985533074010204,BHLHA15,0.9995014638442844,,BHLHA15
9,0.9572998319671054,0.0141216266064626,SOX4,0.9995014638442844,,SOX4
10,0.8020089105972397,0.017480395714285724,MAFK,0.9995014638442844,,MAFK
11,0.7587666052004581,0.01803861214285718,HOXA7,0.9995014638442844,,HOXA7
12,0.030429093015829453,-0.24302930271088438,TEF,0.9995014638442844,,TEF
13,0.6297617127784348,-0.04476135300170069,MXI1,0.9995014638442844,,MXI1
14,0.17551405243362933,-0.06766676770748299,TEAD1,0.9995014638442844,,TEAD1
15,0.6297617127784348,0.026501344897959245,EMX1,0.9995014638442844,,EMX1
16,0.12550356376997263,-0.11650287108843549,TP73,0.9995014638442844,,TP73
17,0.609807116347897,0.06021461007142853,THRA,0.9995014638442844,,THRA
18,0.9438361019523573,-0.0294032477180272,YY1,0.9995014638442844,,YY1
19,0.695287920882279,-0.06576292976326525,FOXP1,0.9995014638442844,,FOXP1
20,0.8282525811817133,-0.024306797983605466,IRF3,0.9995014638442844,,IRF3
21,0.8107338390810124,0.016412345156462504,CTCFL,0.9995014638442844,,CTCFL
22,0.9707761390618859,4.8746256462589566e-05,TCF7L2,0.9995014638442844,,TCF7L2
23,0.9707761390618859,-0.0005290154523809321,BATF3,0.9995014638442844,,BATF3
24,0.5630277509699647,-0.08553712035714284,TCF4,0.9995014638442844,,TCF4
25,0.13488655613556083,-0.114813354550534,SOX9,0.9995014638442844,,SOX9
26,0.7416652296188186,-0.010887612980612277,HIVEP1,0.9995014638442844,,HIVEP1
27,0.5745705416277593,-0.03594973722789113,BPTF,0.9995014638442844,,BPTF
28,0.4536713630104599,0.03546666573877552,SIX5,0.9995014638442844,,SIX5
29,0.7803048143851239,0.029356431564625862,SPIB,0.9995014638442844,,SPIB
30,0.8151052035479291,0.00963460189852041,CUX1,0.9995014638442844,,CUX1
31,0.9035609999095382,-0.005809048435374109,HMGA2,0.9995014638442844,,HMGA2
32,0.7331599994323236,-0.024337572806122476,RORA,0.9995014638442844,,RORA
33,0.5553907554362567,-0.024561971258503457,TWIST1,0.9995014638442844,,TWIST1
34,0.26978511173710806,0.10239091251700694,RFX1,0.9995014638442844,,RFX1
35,0.691122404397345,-0.05324445406156472,FOSL1,0.9995014638442844,,FOSL1
36,0.18335710090914284,0.08234837399693878,ZFHX3,0.9995014638442844,,ZFHX3
37,0.6018996918553285,-0.04332609377551022,HLF,0.9995014638442844,,HLF
38,0.8990996208150116,-0.003286424506802832,NR3C2,0.9995014638442844,,NR3C2
39,0.2546892121229512,-0.10644544984520407,SP4,0.9995014638442844,,SP4
40,0.5940357623215093,-0.033378660799319726,ZNF423,0.9995014638442844,,ZNF423
41,0.8635379984487027,-0.004476019674659864,GRHL1,0.9995014638442844,,GRHL1
42,0.5478009503490111,0.038354543877550995,SMARCC2,0.9995014638442844,,SMARCC2
43,0.4034557840950744,0.03525749247278909,ETV6,0.9995014638442844,,ETV6
44,0.7162447522133566,-0.009498159178911614,GCM1,0.9995014638442844,,GCM1
45,0.8282525811817133,0.012260827466326507,SMAD3,0.9995014638442844,,SMAD3
46,0.8857360043573217,-0.011893404494897952,EMX2,0.9995014638442844,,EMX2
47,0.3444431991582487,0.06895923668367354,RUNX1,0.9995014638442844,,RUNX1
48,0.21487855524938912,-0.10527088197278911,TP63,0.9995014638442844,,TP63
49,0.6581272765097135,0.031203466078231323,FOXO1,0.9995014638442844,,FOXO1
50,0.5327651909155723,-0.030818133920068047,KLF8,0.9995014638442844,,KLF8
51,0.8151052035479291,-0.010977704564965995,E2F8,0.9995014638442844,,E2F8
52,0.9483224240362224,-0.0037561951128741305,CUX2,0.9995014638442844,,CUX2
53,0.285426713773887,0.044277139204319776,EPAS1,0.9995014638442844,,EPAS1
54,0.5901204086165981,-0.015263895806122446,TFEB,0.9995014638442844,,TFEB
55,0.062105521825690194,-0.11849717106802721,SOX18,0.9995014638442844,,SOX18
56,0.84144816785017,-0.033568790051020314,POU2F2,0.9995014638442844,,POU2F2
57,0.9214359062840465,-0.027824544970408094,MAFF,0.9995014638442844,,MAFF
58,0.23776716396441117,-0.09019656374829921,AR,0.9995014638442844,,AR
59,0.5290367170926837,0.07152931252006811,NR2F6,0.9995014638442844,,NR2F6
60,0.5440240190553013,-0.03337040093367344,ZBTB7C,0.9995014638442844,,ZBTB7C
61,0.144763774953742,0.18878663237619725,NFYB,0.9995014638442844,,NFYB
62,0.8151052035479291,0.007797584279251674,THAP1,0.9995014638442844,,THAP1
63,0.05356672791549371,-0.07310898471088445,TEAD3,0.9995014638442844,,TEAD3
64,0.1934922771915151,-0.07757572704081628,RBPJ,0.9995014638442844,,RBPJ
65,0.9303893152829565,-0.0042217031777551095,FOXA3,0.9995014638442844,,FOXA3
66,0.42650102559100406,-0.024395996204081616,ZNF274,0.9995014638442844,,ZNF274
67,0.5142459653891802,0.032039198085680266,ARID5B,0.9995014638442844,,ARID5B
68,0.5142459653891802,0.05597576760809524,TGIF1,0.9995014638442844,,TGIF1
69,0.6137770328419859,0.02954680525034009,PAX5,0.9995014638442844,,PAX5
70,0.6622189639821312,-0.03337708549319718,GLI1,0.9995014638442844,,GLI1
71,0.9790273179550062,-0.046330287786190416,BCL11A,0.9995014638442844,,BCL11A
72,0.03606417142988637,-0.12992833389625846,BACH2,0.9995014638442844,,BACH2
73,0.043129863195839765,0.07288834951564625,TFDP1,0.9995014638442844,,TFDP1
74,0.8370444383639698,-0.009598528761904757,ESR2,0.9995014638442844,,ESR2
75,0.40670563946641763,-0.05967142989795904,ELK3,0.9995014638442844,,ELK3
76,0.35946308973268376,-0.04047633744693882,RFX2,0.9995014638442844,,RFX2
77,0.9528102305260764,-0.004871007819727824,FOXK1,0.9995014638442844,,FOXK1
78,0.8591109656517462,-0.01763902948979612,RARG,0.9995014638442844,,RARG
79,0.377970253684052,-0.1514385719047624,TBX2,0.9995014638442844,,TBX2
80,0.6058481062007398,-0.03113980425340135,NR4A1,0.9995014638442844,,NR4A1
