,P,EFFECTSIZE,TF,FDR,SNP,GENE
69,2.0654742798160087e-05,0.11522585729315789,PAX5,0.000127106109527139,,PAX5
70,0.42109868491269575,0.03265163477192978,GLI1,0.4795429863774471,,GLI1
71,0.0026239250718721827,-0.2603210557131579,BCL11A,0.005524052782888806,,BCL11A
72,3.890860328737905e-09,-0.2645643358298245,BACH2,6.225376525980647e-07,,BACH2
73,0.0023810621552961906,0.09308047590982459,TFDP1,0.0050795992646318735,,TFDP1
74,7.794168416193784e-06,0.2503674854342105,ESR2,6.395215110723104e-05,,ESR2
75,0.07243308747370508,-0.060957707192982546,ELK3,0.10347583924815013,,ELK3
76,0.007405251320948754,-0.11492804667105266,RFX2,0.013697574697708678,,RFX2
77,0.05022714670816778,0.23685294863754386,FOXK1,0.07372792177345729,,FOXK1
78,0.0019559681289676475,0.20683082321052626,RARG,0.004316619319101015,,RARG
79,0.17524067967738755,0.04556186877192969,TBX2,0.2270324595010689,,TBX2
80,0.07012835234078212,0.045783445289473756,NR4A1,0.1006326132244407,,NR4A1
81,6.790554501515728e-06,-0.403757364572807,TEAD4,6.036048445791758e-05,,TEAD4
82,0.2383094037398319,-0.07286508491228069,E4F1,0.2944363289449661,,E4F1
83,0.0019559681289676475,0.2877287576315789,ERG,0.004316619319101015,,ERG
84,0.07600612859550364,0.10681397922807023,STAT1,0.10761929712637683,,STAT1
85,0.857147859549447,0.01164995101061403,PBX1,0.8819527815299777,,PBX1
86,0.27524790678786615,0.02475885038333331,HIVEP2,0.3286542170601387,,HIVEP2
87,0.00014775041723124636,-0.13786017272807005,FOXP2,0.00060615555787178,,FOXP2
88,1.7514367287240073e-05,0.43855341098245626,BCL6B,0.00011437954146769026,,BCL6B
89,0.2383094037398319,0.06911705987385965,REL,0.2944363289449661,,REL
90,0.501413544580195,-0.04375453358421039,HOXA9,0.5532839112609049,,HOXA9
91,0.0004898638521956261,0.14258007885026314,ENO1,0.0014250584791145487,,ENO1
92,0.008258550577497685,0.09535971245614039,TCF3,0.015015546504541245,,TCF3
93,0.0013072070732532547,-0.18761619785175443,CEBPA,0.0031451598754965527,,CEBPA
94,0.00018155407627039427,0.10663671966403512,ARX,0.0006916345762681686,,ARX
95,0.2383094037398319,-0.047944680408333336,THRB,0.2944363289449661,,THRB
96,0.008258550577497685,0.13013530543859642,RARB,0.015015546504541245,,RARB
97,0.006486232336119022,-0.12278716468070175,NR4A2,0.012281623358331877,,NR4A2
98,0.0005318167700518772,0.34862067283157894,SPDEF,0.0015194764858625066,,SPDEF
99,0.21845257994429257,-0.09783555310350883,EBF1,0.2752158487487151,,EBF1
100,0.00027994710202301846,-0.2282349343254386,E2F3,0.0009429797120775359,,E2F3
101,0.001770650498783877,-0.09123094761228073,RFX3,0.0039901983071185965,,RFX3
102,0.05022714670816778,0.07183366366666677,GLIS3,0.07372792177345729,,GLIS3
103,0.1847845076386463,0.04212130577192974,GATA3,0.2374740660416338,,GATA3
104,0.01517212474245983,-0.1965073070307018,AHR,0.02582489317865503,,AHR
105,8.332777483589296e-08,-0.33301671805263156,NFE2L2,3.3331109934357183e-06,,NFE2L2
106,4.2025040520522184e-05,0.16590266066491233,CREB3L1,0.00022413354944278497,,CREB3L1
107,0.00010960030022152377,0.21184800626315792,IRF5,0.0004871124454289945,,IRF5
108,0.0005929730839313213,0.19211225732631582,ARID3A,0.001664485849631779,,ARID3A
109,0.00012733525899628065,0.6752787780350877,ID4,0.000536148458931708,,ID4
110,0.023867281670864368,0.05096831680350872,ETV2,0.03837954841546029,,ETV2
111,5.513563218433383e-06,0.5041427373535088,CEBPG,5.346485545147523e-05,,CEBPG
112,0.4168697962706711,-0.030762353631578865,ATF3,0.4764226243093384,,ATF3
113,0.5155464121263259,0.050878574456140524,IRF8,0.5649823694535079,,IRF8
114,0.00064306951208495,0.32104759995789467,NR1I2,0.001773984860924,,NR1I2
115,0.48748854295506283,-0.037649191249122804,TFAP4,0.5397797015419381,,TFAP4
